section,conditioned_on,cell_state,distance_coordinate_units,distance_um,cooccurrence_probability_ratio
26dpb_p2,Fib_K14,SAC_SG_Progenitor,8626.155924110331,4313.077962055166,0.976510418583425
26dpb_p2,Fib_K14,SAC_SG_Progenitor,8819.200017785382,4409.600008892691,0.9781506047072478
26dpb_p2,Fib_K14,SAC_SG_Progenitor,9012.244111460433,4506.122055730217,0.9797323153073224
26dpb_p2,Fib_K14,SAC_SG_Progenitor,9205.288205135486,4602.644102567743,0.9813900277027521
26dpb_p2,Fib_K14,SAC_SG_Progenitor,9398.332298810537,4699.166149405269,0.9828789727271237
26dpb_p2,Fib_K14,SAC_SG_Progenitor,9591.376392485588,4795.688196242794,0.9843284076117789
26dpb_p2,Fib_K14,SAC_SG_Progenitor,9784.42048616064,4892.21024308032,0.9856494743933254
26dpb_p2,Fib_K14,Schwann,518.3039897581684,259.1519948790842,0.9988866222818885
26dpb_p2,Fib_K14,Schwann,711.3480834332199,355.67404171660996,0.9769366079497643
26dpb_p2,Fib_K14,Schwann,904.3921771082714,452.1960885541357,0.9382650986270177
26dpb_p2,Fib_K14,Schwann,1097.436270783323,548.7181353916615,0.9094937548614702
26dpb_p2,Fib_K14,Schwann,1290.4803644583744,645.2401822291872,0.9215282719716131
26dpb_p2,Fib_K14,Schwann,1483.524458133426,741.762229066713,0.9118373189813267
26dpb_p2,Fib_K14,Schwann,1676.5685518084774,838.2842759042387,0.9153566814175862
26dpb_p2,Fib_K14,Schwann,1869.612645483529,934.8063227417645,0.9265047858572998
26dpb_p2,Fib_K14,Schwann,2062.6567391585804,1031.3283695792902,0.9245377544332254
26dpb_p2,Fib_K14,Schwann,2255.700832833632,1127.850416416816,0.9290363098706521
26dpb_p2,Fib_K14,Schwann,2448.7449265086834,1224.3724632543417,0.9310505095814616
26dpb_p2,Fib_K14,Schwann,2641.789020183735,1320.8945100918675,0.9389295001577028
26dpb_p2,Fib_K14,Schwann,2834.8331138587864,1417.4165569293932,0.9365450713997236
26dpb_p2,Fib_K14,Schwann,3027.877207533838,1513.938603766919,0.9332616208456208
26dpb_p2,Fib_K14,Schwann,3220.9213012088894,1610.4606506044447,0.9340713707032078
26dpb_p2,Fib_K14,Schwann,3413.965394883941,1706.9826974419705,0.9372449179187017
26dpb_p2,Fib_K14,Schwann,3607.0094885589924,1803.5047442794962,0.939651942693953
26dpb_p2,Fib_K14,Schwann,3800.053582234044,1900.026791117022,0.9438064125034091
26dpb_p2,Fib_K14,Schwann,3993.0976759090954,1996.5488379545477,0.9499376072551454
26dpb_p2,Fib_K14,Schwann,4186.1417695841465,2093.0708847920732,0.9569192969360353
26dpb_p2,Fib_K14,Schwann,4379.185863259198,2189.592931629599,0.9594808708824016
26dpb_p2,Fib_K14,Schwann,4572.2299569342495,2286.1149784671247,0.9604641261168444
26dpb_p2,Fib_K14,Schwann,4765.274050609301,2382.6370253046507,0.9641815155622878
26dpb_p2,Fib_K14,Schwann,4958.3181442843525,2479.1590721421762,0.9662592386278475
26dpb_p2,Fib_K14,Schwann,5151.3622379594035,2575.6811189797018,0.968714793365171
26dpb_p2,Fib_K14,Schwann,5344.4063316344555,2672.2031658172277,0.9741436217141799
26dpb_p2,Fib_K14,Schwann,5537.450425309507,2768.7252126547537,0.9766596864708778
26dpb_p2,Fib_K14,Schwann,5730.494518984558,2865.247259492279,0.980339120314403
26dpb_p2,Fib_K14,Schwann,5923.5386126596095,2961.7693063298047,0.9782923808345034
26dpb_p2,Fib_K14,Schwann,6116.582706334661,3058.2913531673307,0.9758528463483751
26dpb_p2,Fib_K14,Schwann,6309.626800009713,3154.8134000048567,0.9743778641920771
26dpb_p2,Fib_K14,Schwann,6502.670893684764,3251.335446842382,0.9722099193647032
26dpb_p2,Fib_K14,Schwann,6695.7149873598155,3347.8574936799077,0.9729051308532038
26dpb_p2,Fib_K14,Schwann,6888.759081034867,3444.3795405174337,0.9730123258129632
26dpb_p2,Fib_K14,Schwann,7081.803174709919,3540.9015873549597,0.9734507055508754
26dpb_p2,Fib_K14,Schwann,7274.84726838497,3637.423634192485,0.9744892203543968
26dpb_p2,Fib_K14,Schwann,7467.8913620600215,3733.9456810300107,0.9753627063371709
26dpb_p2,Fib_K14,Schwann,7660.935455735073,3830.4677278675367,0.9749128172325937
26dpb_p2,Fib_K14,Schwann,7853.979549410125,3926.9897747050627,0.9736219026390682
26dpb_p2,Fib_K14,Schwann,8047.023643085176,4023.511821542588,0.9748018789758673
26dpb_p2,Fib_K14,Schwann,8240.067736760227,4120.033868380114,0.976158070974052
26dpb_p2,Fib_K14,Schwann,8433.11183043528,4216.55591521764,0.9770767295510506
26dpb_p2,Fib_K14,Schwann,8626.155924110331,4313.077962055166,0.9805025873266199
26dpb_p2,Fib_K14,Schwann,8819.200017785382,4409.600008892691,0.9832480240352044
26dpb_p2,Fib_K14,Schwann,9012.244111460433,4506.122055730217,0.9861259953931752
26dpb_p2,Fib_K14,Schwann,9205.288205135486,4602.644102567743,0.9882520750207495
26dpb_p2,Fib_K14,Schwann,9398.332298810537,4699.166149405269,0.9888414496517595
26dpb_p2,Fib_K14,Schwann,9591.376392485588,4795.688196242794,0.9890132361640186
26dpb_p2,Fib_K14,Schwann,9784.42048616064,4892.21024308032,0.9890449257278336
26dpb_p2,Fib_K14,cDC1,518.3039897581684,259.1519948790842,0.7827664383089418
26dpb_p2,Fib_K14,cDC1,711.3480834332199,355.67404171660996,0.7718982127916706
26dpb_p2,Fib_K14,cDC1,904.3921771082714,452.1960885541357,0.7763379290811601
26dpb_p2,Fib_K14,cDC1,1097.436270783323,548.7181353916615,0.7783348705445975
26dpb_p2,Fib_K14,cDC1,1290.4803644583744,645.2401822291872,0.806141367954619
26dpb_p2,Fib_K14,cDC1,1483.524458133426,741.762229066713,0.844510571009266
26dpb_p2,Fib_K14,cDC1,1676.5685518084774,838.2842759042387,0.8746384015666036
26dpb_p2,Fib_K14,cDC1,1869.612645483529,934.8063227417645,0.8824540295603887
26dpb_p2,Fib_K14,cDC1,2062.6567391585804,1031.3283695792902,0.8955121253001675
26dpb_p2,Fib_K14,cDC1,2255.700832833632,1127.850416416816,0.9072131817405286
26dpb_p2,Fib_K14,cDC1,2448.7449265086834,1224.3724632543417,0.9275435316883209
26dpb_p2,Fib_K14,cDC1,2641.789020183735,1320.8945100918675,0.9447591210743019
26dpb_p2,Fib_K14,cDC1,2834.8331138587864,1417.4165569293932,0.9541698651569069
26dpb_p2,Fib_K14,cDC1,3027.877207533838,1513.938603766919,0.9595065238181354
26dpb_p2,Fib_K14,cDC1,3220.9213012088894,1610.4606506044447,0.9519108464136885
26dpb_p2,Fib_K14,cDC1,3413.965394883941,1706.9826974419705,0.949975099517258
26dpb_p2,Fib_K14,cDC1,3607.0094885589924,1803.5047442794962,0.9478152784872923
26dpb_p2,Fib_K14,cDC1,3800.053582234044,1900.026791117022,0.9458578728433175
26dpb_p2,Fib_K14,cDC1,3993.0976759090954,1996.5488379545477,0.9483407382723555
26dpb_p2,Fib_K14,cDC1,4186.1417695841465,2093.0708847920732,0.9520575643840795
26dpb_p2,Fib_K14,cDC1,4379.185863259198,2189.592931629599,0.9552424141988872
26dpb_p2,Fib_K14,cDC1,4572.2299569342495,2286.1149784671247,0.9601495145194915
26dpb_p2,Fib_K14,cDC1,4765.274050609301,2382.6370253046507,0.9624962152410627
26dpb_p2,Fib_K14,cDC1,4958.3181442843525,2479.1590721421762,0.964521681579093
26dpb_p2,Fib_K14,cDC1,5151.3622379594035,2575.6811189797018,0.9644552320695648
26dpb_p2,Fib_K14,cDC1,5344.4063316344555,2672.2031658172277,0.9630914385368621
26dpb_p2,Fib_K14,cDC1,5537.450425309507,2768.7252126547537,0.9636942666701874
26dpb_p2,Fib_K14,cDC1,5730.494518984558,2865.247259492279,0.96480525941352
26dpb_p2,Fib_K14,cDC1,5923.5386126596095,2961.7693063298047,0.9655838441215774
26dpb_p2,Fib_K14,cDC1,6116.582706334661,3058.2913531673307,0.9643928516141946
26dpb_p2,Fib_K14,cDC1,6309.626800009713,3154.8134000048567,0.9672711535380876
26dpb_p2,Fib_K14,cDC1,6502.670893684764,3251.335446842382,0.9697714034723851
26dpb_p2,Fib_K14,cDC1,6695.7149873598155,3347.8574936799077,0.9729552502937496
26dpb_p2,Fib_K14,cDC1,6888.759081034867,3444.3795405174337,0.9746626666583006
26dpb_p2,Fib_K14,cDC1,7081.803174709919,3540.9015873549597,0.9750035274069752
26dpb_p2,Fib_K14,cDC1,7274.84726838497,3637.423634192485,0.9781849117116077
26dpb_p2,Fib_K14,cDC1,7467.8913620600215,3733.9456810300107,0.9772102126272002
26dpb_p2,Fib_K14,cDC1,7660.935455735073,3830.4677278675367,0.9768227233903424
26dpb_p2,Fib_K14,cDC1,7853.979549410125,3926.9897747050627,0.977889068779899
26dpb_p2,Fib_K14,cDC1,8047.023643085176,4023.511821542588,0.9771430343235815
26dpb_p2,Fib_K14,cDC1,8240.067736760227,4120.033868380114,0.9796930073566342
26dpb_p2,Fib_K14,cDC1,8433.11183043528,4216.55591521764,0.9803392303602122
26dpb_p2,Fib_K14,cDC1,8626.155924110331,4313.077962055166,0.9837351425327977
26dpb_p2,Fib_K14,cDC1,8819.200017785382,4409.600008892691,0.9870108599844379
26dpb_p2,Fib_K14,cDC1,9012.244111460433,4506.122055730217,0.988403804173537
26dpb_p2,Fib_K14,cDC1,9205.288205135486,4602.644102567743,0.9884316185951554
26dpb_p2,Fib_K14,cDC1,9398.332298810537,4699.166149405269,0.9877694373003686
26dpb_p2,Fib_K14,cDC1,9591.376392485588,4795.688196242794,0.9875961632002253
26dpb_p2,Fib_K14,cDC1,9784.42048616064,4892.21024308032,0.9870497483062811
26dpb_p2,Fib_K14,cDC2,518.3039897581684,259.1519948790842,1.176247082808367
26dpb_p2,Fib_K14,cDC2,711.3480834332199,355.67404171660996,1.0875017511297127
26dpb_p2,Fib_K14,cDC2,904.3921771082714,452.1960885541357,1.0311177922516026
26dpb_p2,Fib_K14,cDC2,1097.436270783323,548.7181353916615,1.0440546096012222
26dpb_p2,Fib_K14,cDC2,1290.4803644583744,645.2401822291872,1.072621727553055
26dpb_p2,Fib_K14,cDC2,1483.524458133426,741.762229066713,1.0829915721263232
26dpb_p2,Fib_K14,cDC2,1676.5685518084774,838.2842759042387,1.0885830044554727
26dpb_p2,Fib_K14,cDC2,1869.612645483529,934.8063227417645,1.075621183875744
26dpb_p2,Fib_K14,cDC2,2062.6567391585804,1031.3283695792902,1.062306446945681
26dpb_p2,Fib_K14,cDC2,2255.700832833632,1127.850416416816,1.05346413536331
26dpb_p2,Fib_K14,cDC2,2448.7449265086834,1224.3724632543417,1.0439716653378022
26dpb_p2,Fib_K14,cDC2,2641.789020183735,1320.8945100918675,1.0351584377706693
26dpb_p2,Fib_K14,cDC2,2834.8331138587864,1417.4165569293932,1.0319508953606142
26dpb_p2,Fib_K14,cDC2,3027.877207533838,1513.938603766919,1.0209781022422093
26dpb_p2,Fib_K14,cDC2,3220.9213012088894,1610.4606506044447,1.0115727345699006
26dpb_p2,Fib_K14,cDC2,3413.965394883941,1706.9826974419705,1.0010305312724388
26dpb_p2,Fib_K14,cDC2,3607.0094885589924,1803.5047442794962,0.9966284317724512
26dpb_p2,Fib_K14,cDC2,3800.053582234044,1900.026791117022,0.9932883248151219
26dpb_p2,Fib_K14,cDC2,3993.0976759090954,1996.5488379545477,0.9958555893182579
26dpb_p2,Fib_K14,cDC2,4186.1417695841465,2093.0708847920732,0.99404556265399
26dpb_p2,Fib_K14,cDC2,4379.185863259198,2189.592931629599,0.9944913056664508
26dpb_p2,Fib_K14,cDC2,4572.2299569342495,2286.1149784671247,0.9932956357615266
26dpb_p2,Fib_K14,cDC2,4765.274050609301,2382.6370253046507,0.9922870987426453
26dpb_p2,Fib_K14,cDC2,4958.3181442843525,2479.1590721421762,0.9898275878993875
26dpb_p2,Fib_K14,cDC2,5151.3622379594035,2575.6811189797018,0.9869708327788841
26dpb_p2,Fib_K14,cDC2,5344.4063316344555,2672.2031658172277,0.9867941893795247
26dpb_p2,Fib_K14,cDC2,5537.450425309507,2768.7252126547537,0.9883087312297832
26dpb_p2,Fib_K14,cDC2,5730.494518984558,2865.247259492279,0.9903510333093598
26dpb_p2,Fib_K14,cDC2,5923.5386126596095,2961.7693063298047,0.988702395585042
26dpb_p2,Fib_K14,cDC2,6116.582706334661,3058.2913531673307,0.9910658603093648
26dpb_p2,Fib_K14,cDC2,6309.626800009713,3154.8134000048567,0.9909566497738667
26dpb_p2,Fib_K14,cDC2,6502.670893684764,3251.335446842382,0.9897814204608175
26dpb_p2,Fib_K14,cDC2,6695.7149873598155,3347.8574936799077,0.9896131290122341
26dpb_p2,Fib_K14,cDC2,6888.759081034867,3444.3795405174337,0.9872838786375584
26dpb_p2,Fib_K14,cDC2,7081.803174709919,3540.9015873549597,0.9868073011697562
26dpb_p2,Fib_K14,cDC2,7274.84726838497,3637.423634192485,0.9886918912473597
26dpb_p2,Fib_K14,cDC2,7467.8913620600215,3733.9456810300107,0.988658274434702
26dpb_p2,Fib_K14,cDC2,7660.935455735073,3830.4677278675367,0.9874699728468785
26dpb_p2,Fib_K14,cDC2,7853.979549410125,3926.9897747050627,0.9864345550416374
26dpb_p2,Fib_K14,cDC2,8047.023643085176,4023.511821542588,0.9862889508305985
26dpb_p2,Fib_K14,cDC2,8240.067736760227,4120.033868380114,0.9846351540234733
26dpb_p2,Fib_K14,cDC2,8433.11183043528,4216.55591521764,0.9847539103449713
26dpb_p2,Fib_K14,cDC2,8626.155924110331,4313.077962055166,0.9847242385717626
26dpb_p2,Fib_K14,cDC2,8819.200017785382,4409.600008892691,0.9841592178858379
26dpb_p2,Fib_K14,cDC2,9012.244111460433,4506.122055730217,0.9829477565813463
26dpb_p2,Fib_K14,cDC2,9205.288205135486,4602.644102567743,0.9816360172937689
26dpb_p2,Fib_K14,cDC2,9398.332298810537,4699.166149405269,0.9791540735749542
26dpb_p2,Fib_K14,cDC2,9591.376392485588,4795.688196242794,0.9771687365457684
26dpb_p2,Fib_K14,cDC2,9784.42048616064,4892.21024308032,0.9773854497708315
26dpb_p2,Fib_K14,pDC,518.3039897581684,259.1519948790842,1.0488034840668372
26dpb_p2,Fib_K14,pDC,711.3480834332199,355.67404171660996,0.9818116668359025
26dpb_p2,Fib_K14,pDC,904.3921771082714,452.1960885541357,0.9564653073114266
26dpb_p2,Fib_K14,pDC,1097.436270783323,548.7181353916615,0.936665520557122
26dpb_p2,Fib_K14,pDC,1290.4803644583744,645.2401822291872,0.9496364757006698
26dpb_p2,Fib_K14,pDC,1483.524458133426,741.762229066713,0.9655002556925243
26dpb_p2,Fib_K14,pDC,1676.5685518084774,838.2842759042387,0.9736303392497071
26dpb_p2,Fib_K14,pDC,1869.612645483529,934.8063227417645,0.9724429162563356
26dpb_p2,Fib_K14,pDC,2062.6567391585804,1031.3283695792902,0.9734511834338746
26dpb_p2,Fib_K14,pDC,2255.700832833632,1127.850416416816,0.9698362681818491
26dpb_p2,Fib_K14,pDC,2448.7449265086834,1224.3724632543417,0.9721134632053691
26dpb_p2,Fib_K14,pDC,2641.789020183735,1320.8945100918675,0.9737277886330883
26dpb_p2,Fib_K14,pDC,2834.8331138587864,1417.4165569293932,0.9735063431373809
26dpb_p2,Fib_K14,pDC,3027.877207533838,1513.938603766919,0.9773072192189719
26dpb_p2,Fib_K14,pDC,3220.9213012088894,1610.4606506044447,0.978365704174755
26dpb_p2,Fib_K14,pDC,3413.965394883941,1706.9826974419705,0.9815393074080923
26dpb_p2,Fib_K14,pDC,3607.0094885589924,1803.5047442794962,0.9843393512055644
26dpb_p2,Fib_K14,pDC,3800.053582234044,1900.026791117022,0.9855297560535528
26dpb_p2,Fib_K14,pDC,3993.0976759090954,1996.5488379545477,0.9846076095442273
26dpb_p2,Fib_K14,pDC,4186.1417695841465,2093.0708847920732,0.9833685310183989
26dpb_p2,Fib_K14,pDC,4379.185863259198,2189.592931629599,0.9828786177684359
26dpb_p2,Fib_K14,pDC,4572.2299569342495,2286.1149784671247,0.9824866454791434
26dpb_p2,Fib_K14,pDC,4765.274050609301,2382.6370253046507,0.9810676090165036
26dpb_p2,Fib_K14,pDC,4958.3181442843525,2479.1590721421762,0.9800095463167748
26dpb_p2,Fib_K14,pDC,5151.3622379594035,2575.6811189797018,0.9800698802075467
26dpb_p2,Fib_K14,pDC,5344.4063316344555,2672.2031658172277,0.9799007326606027
26dpb_p2,Fib_K14,pDC,5537.450425309507,2768.7252126547537,0.9797431536209665
26dpb_p2,Fib_K14,pDC,5730.494518984558,2865.247259492279,0.9805340950712698
26dpb_p2,Fib_K14,pDC,5923.5386126596095,2961.7693063298047,0.9797547406913194
26dpb_p2,Fib_K14,pDC,6116.582706334661,3058.2913531673307,0.9803096494854621
26dpb_p2,Fib_K14,pDC,6309.626800009713,3154.8134000048567,0.980891892824919
26dpb_p2,Fib_K14,pDC,6502.670893684764,3251.335446842382,0.9824424846308285
26dpb_p2,Fib_K14,pDC,6695.7149873598155,3347.8574936799077,0.9832937543724587
26dpb_p2,Fib_K14,pDC,6888.759081034867,3444.3795405174337,0.9846955109444555
26dpb_p2,Fib_K14,pDC,7081.803174709919,3540.9015873549597,0.9846995514630283
26dpb_p2,Fib_K14,pDC,7274.84726838497,3637.423634192485,0.9853869118734148
26dpb_p2,Fib_K14,pDC,7467.8913620600215,3733.9456810300107,0.9859653089981425
26dpb_p2,Fib_K14,pDC,7660.935455735073,3830.4677278675367,0.9875299338750847
26dpb_p2,Fib_K14,pDC,7853.979549410125,3926.9897747050627,0.9892753313227765
26dpb_p2,Fib_K14,pDC,8047.023643085176,4023.511821542588,0.9903229007009665
26dpb_p2,Fib_K14,pDC,8240.067736760227,4120.033868380114,0.9907994185945482
26dpb_p2,Fib_K14,pDC,8433.11183043528,4216.55591521764,0.9919229490202787
26dpb_p2,Fib_K14,pDC,8626.155924110331,4313.077962055166,0.9916253263439891
26dpb_p2,Fib_K14,pDC,8819.200017785382,4409.600008892691,0.9917251012901125
26dpb_p2,Fib_K14,pDC,9012.244111460433,4506.122055730217,0.9924757721815904
26dpb_p2,Fib_K14,pDC,9205.288205135486,4602.644102567743,0.9929314007558265
26dpb_p2,Fib_K14,pDC,9398.332298810537,4699.166149405269,0.9937229920189555
26dpb_p2,Fib_K14,pDC,9591.376392485588,4795.688196242794,0.9940263972620881
26dpb_p2,Fib_K14,pDC,9784.42048616064,4892.21024308032,0.9947924588793762

