KC_Basal	KC_Basal_Quies	KC_Basal_Mig	KC_Basal_Prolif	KC_Spinous	KC_Spinous_Mig	KC_Spinous_Mat	KC_Granular	SAC_SG_Progenitor	SAC_SG_Clear	SAC_SG_Dark	SAC_SG_Ductal	SAC_HF_HFSC	SAC_HF_DP_DS	SAC_HF_Matrix	SAC_HF_ORS	SAC_HF_IRS	Melanocyte	Fib_Papi	Fib_SFRP2	Fib_Fasci	Fib_EN1	Fib_Inflama	Fibrocyte	Fib_Myo	Fib_Prolif	Fib_K14	Endo_Arterial	Endo_Venous	Endo_Lymphatic	Endo_Capillary	Endo_Prolif	Pericyte	Neuron	Schwann	M1_Macrophage	M2_Macrophage	LAM	Neutrophil	Mast	cDC1	cDC2	pDC	LGHS	B_Mature	B_Plasma	CD4_T	CD8_T	NK
NF1	0.137271946832021	0.196280801499878	0.0776402856022997	0.060751305433682	0.209484750885529	0.0830412527641885	0.0936016572835077	0.119160067758774	0.0105194724356649	0.00877557221620151	0.0326006555833327	0.0500300366178481	0.000915345184469007	0.0019222198319131	0.000101299296065727	0.0038079485118605	0.00130737128251623	0.0124870683602041	0.0095833016219472	0.0192328388408873	0.0105758864040122	0.00823176242120105	0.0112725439751029	0.0256658778322358	0.0270818973795568	0.0050219979676922	0.0220670754680538	0.014059482673342	0.0406865483898056	0.0056760115883705	0.016286779322239	0.00600209646561067	0.0264615207437884	0.02476748247158	0.00543278544449421	0.0126529481648161	0.00986353217234881	0.00817573237364932	0.00103781996264618	0.0100650451502831	0.0020856181230956	0.0096996980942361	0.00204529168893286	0.0105912528802293	0.00433411460731803	0.00450671670306646	0.0361586546934253	0.0111014174639663	0.00253012820845022
NFATC1	0.0912586020673903	0.0683060111501214	0.0395504446013872	0.0420973737975023	0.0570209889822548	0.0586078588955345	0.034040704421994	0.093317314932567	0.0175350746609251	0.0274685042925082	0.0551450178881725	0.0500165247067839	0.00186576778136505	0.00379248658424269	0.000984628181842195	0.0034645826519677	0.0027385355773506	0.0159815921775227	0.0489068308260551	0.082148894743703	0.0230177198076241	0.0315000161293446	0.0612955260713315	0.0712409929652347	0.152783444741928	0.0428214048570246	0.0496151040804316	0.0604796256094489	0.225492514978193	0.0973418527543064	0.0647043452276754	0.021370109706131	0.193967182585774	0.0417140272435221	0.00869791534070175	0.0341945895141935	0.0370273462905277	0.029345859370677	0.00225212311207579	0.0333196436862759	0.00668177485391275	0.0219036266474129	0.0252572318893243	0.0124623989661635	0.0247242513437198	0.00379459275725069	0.123779661391067	0.0408219814708455	0.0084274042679604
NFATC3	0.125481648959943	0.13182403840161	0.0322902091317322	0.0763306836460722	0.111201853362465	0.100661566235723	0.0697225949942166	0.138388705052777	0.0129743668339419	0.0146106526169132	0.0513107444520489	0.0599473498120805	0.000950934055678143	0.00452248760463902	0.000609657592006041	0.00187962831443977	0.000447200105340384	0.0156982962764858	0.0109784430166835	0.0263087258391717	0.0140285614222381	0.0165232590472401	0.00805705868366779	0.0273746112847183	0.0426586658790586	0.00789586019395738	0.0267034793682852	0.0251553958325037	0.080909008010438	0.00873749745028685	0.0249467295374579	0.00990594760331309	0.047810385731694	0.0358194609294313	0.00837049446587612	0.00377775292537819	0.00237721137362956	0.00263167056702518	0.000417045001210203	0.0227359113622989	0.00107437436501234	0.00406146646196781	0.00415252599603932	0.00634396843419494	0.00463299885012913	0.00245931487694051	0.0420383382289321	0.0294812036719575	0.00420417759537073
NFATC4	0.238504420503787	0.176603771069621	0.116579919639055	0.114094673381708	0.143182406823673	0.159923072245941	0.0776554980194655	0.236939046179257	0.0230652208139484	0.028387122637908	0.0636433422326511	0.102155652889646	0.00222448673079811	0.00503066095681448	0.00188007342614538	0.00706483776747857	0.00318380807052598	0.0358371023063402	0.0556111713773271	0.12906926942711	0.0442385953591236	0.0443152639707527	0.115635888291365	0.0534896703095826	0.217749131716767	0.0510765673816385	0.0755883784845732	0.0585341280556244	0.144838989820667	0.0116061641741254	0.0512390407643577	0.016081780412866	0.206318671502347	0.0126927647275579	0.0160837716248565	0.0221806350313805	0.0201755625330893	0.0170213434772457	0.00175102992067178	0.0199890009993637	0.00239978300258858	0.00957498464075557	0.00515601945053779	0.00691575784813425	0.00707267025459279	0.00310106899317208	0.0376899367151819	0.0182872679566282	0.00319563989086025
NFE2	0.232445612667699	0.205318951653923	0.181561225334762	0.112977033804241	0.182317191607725	0.184826745312779	0.104923548532651	0.450641150080304	0.0243788886836357	0.0101590849178684	0.0461764952281871	0.0941158914440857	0.00128608296435206	0.00289278125744996	0.00249828429058219	0.011440684500984	0.00257931119285959	0.0300542205882796	0.0153265653946445	0.0283100470769964	0.00827297522270043	0.00888655685515594	0.0318434660065905	0.0541001015406781	0.0354827867126619	0.0111612202169802	0.0486203009720989	0.0225676891922574	0.0553600541067265	0.00585910952139168	0.0193888336391139	0.00424657771853854	0.0402062118689452	0.00998953216819121	0.00554740236933737	0.0600005326799038	0.0349424290754339	0.0319342874615549	0.00310438698873838	0.0114981706630469	0.00262721822539658	0.0104605915665766	0.00397462074657573	0.00890337534751973	0.00677036928691466	0.00389182288318013	0.0270109286982199	0.0135198492589905	0.00187939389824399
NFE2L3	0.207865395415953	0.218921599911759	0.178829002772312	0.13127875454322	0.201680403686939	0.245672893356862	0.143042234115268	0.548833891133348	0.0172532813749465	0.0120013528731853	0.0432166383970556	0.102828616033901	0.00112456068190547	0.00280959821791082	0.00161783635814694	0.00815218726819622	0.00224392617452285	0.0241178767451469	0.00895818742376964	0.0191390733353856	0.00525366019557127	0.00640259964401935	0.022058449410276	0.0341616127679514	0.0281901767723867	0.00705951293134333	0.041187171561603	0.0132961181351663	0.0396343719850849	0.00410240868524392	0.0129438686677412	0.00385568289875604	0.0269466666989926	0.00432694598527972	0.00332454729324394	0.0101065572401069	0.00746445082293357	0.00671851972409709	0.00111124312826472	0.00793115760838226	0.000792050139096556	0.00343889537402964	0.00186115233699202	0.00395101984135748	0.00261078878399879	0.00179505427851478	0.01246300387665	0.00640346509063083	0.00112393440503711
NFIA	0.259194673023706	0.17412363846002	0.0858997505376315	0.117152392052722	0.141257140752218	0.153299639026048	0.0796027068376055	0.212184318680615	0.0475102248923494	0.0603215356360138	0.133670735191451	0.118663809458441	0.0052136641322218	0.00855620759910736	0.00267990310975741	0.0104714000334505	0.00593998029931775	0.0253331433844397	0.0256667906864293	0.0879241789169722	0.0281166042512575	0.0304449532455923	0.0414831670747472	0.0325078045982781	0.108665782222594	0.0166286225729169	0.057609218566111	0.0731069526677599	0.172897863282591	0.0176085920918903	0.0621668957434407	0.0177003888064793	0.101888908142426	0.0154857252873239	0.0143947099752166	0.00833919902544533	0.00899808535476665	0.00694555288042897	0.00284739539798629	0.0125181448253513	0.00151018060401431	0.00587754787627137	0.00569379749006704	0.00451467440905895	0.005443012397503	0.0018730332536242	0.0236362726580743	0.0105851007063835	0.00192342779494825
NFIL3	0.282683418924278	0.191368878047451	0.169153135179686	0.126446072818878	0.151888600824809	0.181891840898763	0.0830611060388939	0.268029173059017	0.0318292518695187	0.0505981567840397	0.0864214637186014	0.155215433738093	0.00409445617546378	0.00869936090077306	0.00287056305496391	0.0108946367166016	0.00456047232500634	0.0340104941061815	0.0304360102491156	0.0776280262548205	0.0285370465671237	0.0261962984289505	0.0823953092516165	0.0588183693519235	0.13101381644964	0.0310867480093555	0.0659024160906643	0.0514874309420628	0.117402641448899	0.00702868343234486	0.0384413402515138	0.0124391966429311	0.118117710523228	0.00574858948562373	0.00978634696292269	0.0340708058997321	0.0280177400693689	0.0222695573171908	0.00277995671859577	0.0232297446756033	0.00326388400603839	0.0132576674316067	0.0059978935786017	0.00947108892585657	0.00796262858998464	0.00309134735681316	0.0433978834484214	0.0218665637842694	0.00428037586336671
NFKB1	0.258949941070034	0.199575722179571	0.144368834173446	0.133221916358304	0.165952302598448	0.182824725722326	0.091346013441688	0.278039694962993	0.0289961766604981	0.0359630584079516	0.0712549144588689	0.120030191902706	0.0031994961481514	0.00628750683965751	0.00269112438987185	0.00967308033642111	0.00440183576541853	0.0359604478018217	0.0290335744270492	0.075076219335632	0.0298165065709333	0.0259710494397094	0.068338313394349	0.0774805821190481	0.111472182868837	0.0294045782112556	0.0602939914600162	0.0512944288463483	0.139016508301784	0.00910515556487179	0.0429492068614219	0.0152017449599606	0.0997883819435997	0.0124598661595007	0.0114738942382824	0.0512093796845721	0.0411496847305401	0.0328478010896974	0.00309645965888405	0.0388483003789866	0.00671349581103309	0.0258496380093083	0.0129066107941935	0.0169743165100376	0.016833371990713	0.00508860918636733	0.085878973120924	0.0427288160793761	0.00834247059013826
NFKB2	0.257583599477063	0.194671372140024	0.148445307528522	0.131356030556543	0.161992092042445	0.179271116286944	0.0896322823118758	0.275611610605933	0.0313269453192826	0.034893974537643	0.0736969621130863	0.120837313961653	0.00323248710269675	0.00605517099058073	0.00267605613225719	0.00970527367244656	0.00452742447441101	0.0335991387371366	0.0269080036955769	0.06466211667008	0.0262761025075846	0.0230374103709665	0.0625839750758609	0.0870530893863524	0.102127860926908	0.0277556403765404	0.0603475054117837	0.0512390717716733	0.134084954801054	0.0090566097231326	0.0427898447231337	0.0146130481820861	0.0928215696139691	0.0122147250716482	0.0104144370682897	0.0505536943217511	0.0394008972154893	0.0320046973054378	0.00333808949602243	0.0366314668131891	0.00674301507723063	0.0256433067011264	0.0154148913459633	0.0161126376713737	0.0219705102075858	0.00654728207251942	0.118083555160443	0.0577714264133121	0.011036428830969
NHLH1	0.0512997939925939	0.0534660657629522	0.0144853950406214	0.0279246854023057	0.0542086450034326	0.0410906812442264	0.0355704930355021	0.0655715172118854	0.0087359119421172	0.0105964488212993	0.0298830591057405	0.0341792931462837	0.000463180856438816	0.00129444934240941	0.000929321099078839	0.00237437532917073	0.00257615020412638	0.0199798669602311	0.00605816681065241	0.0243056247212692	0.0158177736812629	0.0114198453630825	0.00583026482249793	0.0286165868236123	0.0373994638154356	0.00651884979719863	0.0202109346898495	0.0154198330089295	0.0328743261121591	0.00546052303078204	0.0165510306696214	0.00450692440872857	0.0308084815460437	0.0453117558468626	0.00889985758213885	0.00591645355312787	0.00454278869307378	0.0196174192739303	0.000929210225525501	0.0139510711975608	0.0039180622053836	0.0661800154506534	0.00591957078369576	0.0230144685713138	0.00417643120551436	0.00200534826258747	0.0380248860841637	0.0159383697122086	0.00331450289407598
NKX6-1	0.227707740673037	0.298897971058349	0.140116072318425	0.0847701156111077	0.281229529082738	0.155589123424154	0.141996559272198	0.2620123739441	0.0148050543348799	0.00838348104289033	0.0388701283874584	0.0637260542502046	0.000324264420616727	0.00207263533843183	0.000262785039605085	0.00217472030785504	0.00127049413255054	0.0225962990171122	0.0134353981449948	0.0179530681086149	0.0079464757719494	0.00850762371534519	0.0092909812398162	0.0249783607895728	0.0374754081482336	0.00654881581024291	0.0345498510959144	0.0141301820363151	0.0613163829614036	0.00804761651988817	0.0275501557370836	0.00402022299210358	0.0411378564867837	0.0358250828888491	0.0120510690059106	0.00646422734071439	0.00208521853729704	0.00300952813461308	0.000542508033914091	0.0116212048062294	0.001157929470887	0.00511266844490166	0.00267440947142639	0.00779930963876696	0.00791329003849195	0.00487907238320995	0.0364532856941322	0.018080905354054	0.00231741112546224
NOTO	0.129357211064992	0.145749615452257	0.0267226256380211	0.0698263376395419	0.135625081420069	0.101859965934538	0.081318123402746	0.18164011907032	0.00968251050532598	0.0118809068111354	0.054668491783288	0.0540843983248638	0.000617649065580483	0.00212074065480572	0.000349946424818004	0.000854947741675161	0.000881700286137654	0.0235459670172476	0.00895900009121198	0.0246419307997443	0.0126522941908378	0.00949996073025239	0.0057000637460034	0.0187851364931307	0.0385985158313855	0.00561347643931054	0.0255762563735136	0.0170596269696988	0.0544501757016916	0.00505265031974733	0.0186987486609251	0.00721419324895067	0.0299022201175303	0.100203365117793	0.0121712934859857	0.000634061711928702	0.000440585879630362	0.000754693644254179	0.000315145860827926	0.01033027229677	0.00176868692172527	0.00729948758528343	0.00183421472592382	0.00326440599185962	0.00786968187376402	0.0046217140806446	0.0324098244414668	0.0155017654118278	0.00210057112124518
NR1H3	0.15386943172625	0.18690385155971	0.112109290228447	0.0616518123160057	0.173303199312502	0.122579751850009	0.091407294175388	0.308208142368222	0.011415895973986	0.00521177344241686	0.0246340760932146	0.0545213369185134	0.00036203151702674	0.00136187946303645	0.00033848434814221	0.00465332051619005	0.00177818153782916	0.0214003544649117	0.024325321491893	0.0345474773602747	0.00976361684049376	0.0134097201098695	0.0512614026491793	0.0960127947936811	0.0644114586569629	0.0247614031279768	0.0497960954737704	0.0279614888011632	0.0607378200978435	0.00860418610457026	0.0421470126755321	0.00483040017283831	0.124782823222145	0.0150167070306061	0.00712161346153062	0.105647149647746	0.180450999279607	0.197496948637554	0.00299218645848676	0.0205258138746398	0.00218227306091945	0.022594748235952	0.00522237031297301	0.0137261301941607	0.0080968699411863	0.00283737024272956	0.025695480723982	0.0131584539941436	0.00193240758351398
NR1H4	0.233337452398806	0.289391176743483	0.136509477377352	0.0915026529360681	0.266802770503866	0.163316714221629	0.137816745241883	0.279871233979318	0.015701188766839	0.00862541096284264	0.0475060095454117	0.0726791211900704	0.000295652826405757	0.00238067279062038	0.000213028287045836	0.00250779090804221	0.00144080920039324	0.0299568716498531	0.0146810867141824	0.0240369235590098	0.0106705148967527	0.0102751376912751	0.0116032596874733	0.0311877517706965	0.0435359971926015	0.00715550279206856	0.0377005111378124	0.0181722044029572	0.0710927957437557	0.00815058860630213	0.0304599003138506	0.004716931711645	0.0465907573320051	0.0395180705398732	0.00947088686073083	0.0209222376295357	0.0117587228521268	0.00702830094162676	0.000712525423123722	0.013610627303329	0.00198168368573759	0.00930784918200456	0.00547295650105872	0.0106284060518149	0.0116963784295613	0.00460055211327604	0.0396976353476725	0.018816414936955	0.00265209195865546
NR2E3	0.108524137895526	0.136939846204651	0.0328539745811001	0.0685797093113953	0.116200051593653	0.06904782133072	0.0573413006986139	0.0761704885409362	0.010092652603312	0.015808544903807	0.0494547019386706	0.0481972431155577	0.001657212116704	0.00248877679959558	0.000757822658449592	0.00149044986826619	0.00135862643006102	0.0157354988118148	0.0128579743883497	0.0375689732940248	0.0161746701227323	0.0213897919193494	0.0151056778454024	0.0219992780912106	0.0477043143836742	0.00880324181698766	0.0285754867515118	0.017591120685454	0.0530339610314903	0.0133563967535579	0.0212654403416516	0.00544606079529419	0.0419024502691423	0.0452375129646325	0.0115975889032569	0.00294477205759469	0.00254935982190807	0.00167533885409332	0.000789507056193517	0.0138663838978661	0.000570577799056782	0.0043514841157366	0.00169873089827766	0.0035845883818536	0.00547347341135951	0.00320053481728744	0.0306150302854296	0.0221704322850338	0.00198941952816134
NR2F1	0.0191258135923099	0.0218875289921749	0.0116603027484721	0.00927509747499045	0.0179532319522546	0.0147661013189155	0.00973131269633432	0.0201878548794907	0.00281001952844762	0.00132902240195198	0.0111992952020825	0.0134499682954772	-4.44089209850063e-16	0.00190289487036632	0.00695523588697855	0.003504540312539	0.000481186446110726	0.166041352050889	0.0428328152291995	0.0590236133934025	0.164617245981338	0.046570927713895	0.0306779077285348	0.0149945358321179	0.0764139248210218	0.0195095640896871	0.0165996830432578	0.00793561829713996	0.0183669738092636	0.0278188147375359	0.00989598109178469	0.0038624104221181	0.0663026780240186	0.0369365814099825	0.0168344375737186	0.000893406870187352	0.000766533139332726	0.00103611074126131	6.66133814775094e-16	0.00862830348087185	0.00061456724631026	0.00169299098594422	0.000483123475228275	0.00058813110219702	0.00133245296002538	0.0037237240292054	0.017230908318369	0.00826954001783109	0.000236425968612064
NR6A1	0.25420961381957	0.258515846590075	0.104731757141494	0.0926089211523029	0.240978315519837	0.144723054308824	0.117051542637526	0.232121888863533	0.0155882585304361	0.00808984123997114	0.0517814156923704	0.0623351506165264	0.000373889727389387	0.00170636437768179	0.00061916372530435	0.00178396283279136	0.000773845669324258	0.0218983642844639	0.0170011553481833	0.0285589031587048	0.0129607028747556	0.0120850870071328	0.0131061888986204	0.0283301640398663	0.0443064977271057	0.00908652081267913	0.0383054877420461	0.0182414691656532	0.0740587619467805	0.00872547217325104	0.0287769715995398	0.00589112406702275	0.0451196443153397	0.0699753601934717	0.00945724952302407	0.0185713096988918	0.00893540127201242	0.00324633094862148	0.000453989277450662	0.0125330644114174	0.000920990764768925	0.00596484798301788	0.00290846224423502	0.0071275148233827	0.00706914009082948	0.00409350758069349	0.035686926385129	0.0158802913663161	0.0023273902594656
OLIG1	0.215012315614276	0.276291400508745	0.155189965417709	0.095106635868477	0.253953155290354	0.183642945982383	0.138808723514634	0.349319179624149	0.0159391282635675	0.0172234083334487	0.0420121226172068	0.0868581670525524	0.00034051049976358	0.00228608877643821	0.000818970616877635	0.00466326722311794	0.00205363250905044	0.0220844222919925	0.0116023539466317	0.0149825653773441	0.00569678501284665	0.0078025940368609	0.0146807439197989	0.0350774855745288	0.0318903394451098	0.00600885342391921	0.0386505406633615	0.0122441645106215	0.0541626105644277	0.00647181477589043	0.024604088566257	0.0027195591452891	0.0369111223831733	0.01515519984097	0.00616092562455384	0.0319892595306799	0.00795052028295062	0.0117052481723964	0.00119570101165267	0.00995857639585662	0.000924128129858537	0.00526317273674959	0.00276293436604702	0.00718699515444765	0.00776411142328026	0.00398028170359743	0.0314808793377538	0.0145093871045738	0.00215196100667669
ONECUT2	0.0174858141506093	0.0192021113386028	0.00581380388061259	0.0117916786654991	0.0187458143664648	0.0211875811940251	0.0095550504976869	0.0315036916602872	0.00292150554608739	0.0013613302197002	0.0156233935979662	0.00957045908820908	0.000260501830787074	0.00132356884985974	0.000644761333237875	3.75598603130634e-05	-2.22044604925031e-15	0.00414545263492005	0.00716239033723731	0.00582292339547363	0.00716169783288412	0.00471791111477082	0.00422138295806018	0.010523260305247	0.0349978225535723	0.00143072386081111	0.0119140656620578	0.00576105597234877	0.0151513702053194	0.00706791148281671	0.00601933363613238	0.00115053844704138	0.011122100146151	0.0877615109880984	0.0039134361755232	0.00787688220582505	0.00274407150821321	0.000781772279877302	1.11022302462516e-16	0.00767518215255503	7.7715611723761e-16	0.00478774021373984	0.00278212649664678	0.00276353962582787	0.00189555769674188	0.000783127270126638	0.0202114337262682	0.00723367674032593	0.00242734944857659
OTX2	0.235158832574248	0.3001455690734	0.147295873669984	0.0867039055989571	0.276758964864521	0.16161094553801	0.142622975377767	0.280456194901834	0.0146850032752865	0.00684182811886169	0.039157776107293	0.0647997560728349	0.000123407936923892	0.00169406604077416	0.000126763790322504	0.00243154033250237	0.00157913504618645	0.0240189723202615	0.0138190180909281	0.0186955360670029	0.00765230106974113	0.010305720527536	0.00925167890171852	0.0272362434053418	0.039193629273409	0.00623910917259318	0.0384001006117554	0.0148545526103895	0.0652266849494818	0.0090248866177649	0.0298128816060919	0.0035666098625331	0.0456649293754774	0.0329234433640533	0.00902030479235982	0.00866631714715904	0.00263226044349318	0.00371377935472594	0.000495373964393808	0.0122469474020339	0.00121815473593012	0.00576174800073326	0.00293519942127574	0.00970796436573074	0.00927096822052631	0.00430019357632838	0.0376735977050456	0.0177317005850522	0.00246658174081038
PAX5	0.143595644877396	0.17900146040152	0.0543171545085406	0.0721617977524575	0.174623939582433	0.10510866506197	0.0858679540173911	0.171492902908562	0.0161814727435212	0.0120727144407111	0.0406470660751164	0.0585622735218704	0.000595858841827113	0.00306769608885049	0.000691156805472604	0.00406964882877303	0.00228734300512434	0.0249119347919671	0.0144329788016502	0.0338394602352643	0.0131970673602415	0.011711763187599	0.0162414665630985	0.0610990115769068	0.0446481566119994	0.0101145152262573	0.0335398083815626	0.0273324350988025	0.0846674047068465	0.0145416896513277	0.0303466365257048	0.00797593988236578	0.0542461626468997	0.0749283246846544	0.0120016588399015	0.0223512293943986	0.0151568876065146	0.0121478451805168	0.00182933609789293	0.0294006718258304	0.00749765695818039	0.0195011450846971	0.0146061468148103	0.0165158769484814	0.14239766736182	0.0247716006165346	0.0696818920322708	0.03608374632094	0.00780042475432641
PAX7	0.055403642009206	0.0677075682265639	0.00895223604779272	0.0294347598333581	0.0714450071381357	0.0497702648871456	0.0438859557391266	0.0753767291387319	0.00630616063937683	0.00357574443470821	0.037460879931603	0.0216811713869804	0.000370965290917069	0.00192728779216489	-3.10862446895044e-15	0.000717616391596176	0.000182162230221494	0.0239082245332294	0.00778641785930412	0.0156505606636628	0.0099906929288891	0.00931401371555496	0.00372836883593175	0.0136503658675273	0.0215896758162352	0.00298998523245353	0.014365382527297	0.013678964210271	0.0394529520810022	0.00779125097624167	0.017652389882385	0.00698799310900289	0.0158709341394496	0.136916558461407	0.00686469769028031	0.0013090683405268	0.000182490033826754	5.55111512312578e-15	0.000416391415665185	0.0116023483387778	0.000817552565587243	0.00285974460152161	0.00240747734698243	0.00233544411029085	0.00955973069288296	0.00486025442320104	0.0295666948744003	0.0128822722967989	0.00043007840737308
PBX1	0.279351413699384	0.243544774094662	0.119574935092241	0.125995901094564	0.200486309131131	0.175220991756362	0.105245109908457	0.265298579324944	0.0469035476425843	0.0537521342924456	0.117465630586181	0.114325401613687	0.00461405940989323	0.00745133743781978	0.00186215267302781	0.00722068832411926	0.00474642142785187	0.0359082833840524	0.0247346198477643	0.0790640133005716	0.023087912732195	0.026388205212339	0.04613205826642	0.0366902791817555	0.128237993978004	0.0180224781999274	0.0605298566605178	0.041772591497536	0.119758370991419	0.0108752184992655	0.0442662387937178	0.0107824240112169	0.105334172048048	0.0178227091936839	0.0122629296877379	0.0130886254697812	0.0111620255759699	0.00815735423811459	0.00258488017295166	0.016538043519744	0.00144507438097374	0.00603991784441948	0.00269546380514929	0.00633588564650167	0.00517784630501772	0.00264362037700294	0.0277204197626906	0.0141683885975559	0.00234042512076083
PBX3	0.240260941073506	0.238593231599271	0.121476933890112	0.100262193873911	0.21429019727069	0.161506187546549	0.113175578959821	0.282260773366598	0.0545896504733043	0.0409171355827326	0.180301109417277	0.109685331997779	0.00416053739526145	0.00595883214442861	0.0018152001367473	0.00682628552107023	0.00399263849642906	0.0308857186720372	0.0198348458644599	0.047495879750137	0.0160790538691933	0.0192820031798191	0.0245490404987445	0.0509865305730458	0.0810133722604489	0.0108231487107884	0.0514006601727551	0.0326601534585512	0.0956221537585271	0.00996035289736463	0.0393712269558923	0.00718056377357623	0.0813307444493587	0.0355803863945838	0.0121382177100682	0.0294076023225129	0.023258172934993	0.0174685835664534	0.00333996245850399	0.0189463100163405	0.00388680068308878	0.0162151597891468	0.0123339423261604	0.0120016686390234	0.0112075498761024	0.00444731774029838	0.0581982159833748	0.0271069659584224	0.00495333128503894
PKNOX2	0.226119755836183	0.235800524455615	0.103365486002776	0.0947996718055151	0.220476698870273	0.145286494219072	0.111053434778454	0.248817205177017	0.0188475092752927	0.0176581709318773	0.0518407975710776	0.0802243747657647	0.000916508017225759	0.00535954252316473	0.00125374116669286	0.00442260255379789	0.00333772231144525	0.265882706126787	0.0178104660144797	0.0456615069907571	0.0147632680333492	0.0174302744711778	0.0218870887501577	0.0305071146221096	0.0672955083918436	0.0102435224406419	0.0426726234258163	0.015900134313239	0.0571310209502266	0.00887273752664286	0.0200348854862724	0.00489615466324356	0.0587324241346026	0.0457221990585591	0.0212585031617798	0.0094707906887459	0.00952597608496664	0.0169092278863928	0.00134475017048441	0.0171441048149682	0.00114054465436664	0.00663352376180315	0.00662740518374261	0.0065695975029022	0.00701253634943377	0.00375345486942513	0.0341277811403818	0.0171176825926442	0.00208857622085001
POU1F1	0.120726121066868	0.144026050674533	0.027680249531268	0.0543584597986679	0.134342232525557	0.0870176474713942	0.0708158250804023	0.137696756109888	0.0230886565329473	0.0179431150103817	0.0872275904910742	0.0560560253860338	0.00171747580618886	0.00315950772893148	0.00108343071041017	0.00220736761490792	0.00222232236710473	0.0599804512994279	0.0276224685953705	0.0704819670475911	0.0309764476048757	0.0295150204022072	0.0262451041283696	0.0278711404655705	0.0806335902035054	0.0134608913349765	0.0360985737199557	0.0312681253161177	0.0768760359441931	0.0101783580030643	0.0299066716190248	0.00989836648726672	0.0674935153800128	0.123753681451272	0.0359120123627287	0.00575553643025462	0.00563372661466022	0.00260449778984762	0.000504973092052552	0.0129741627063141	0.00264324383920544	0.00692411863108588	0.00473806177706648	0.00542818903290931	0.0109294516684288	0.00386358425072086	0.0511223658044389	0.0262880273607099	0.00481109533906054
POU2AF1	0.265087995958451	0.214614980387528	0.152772810058504	0.185247322716469	0.181428900001942	0.186693328480401	0.0989421369383905	0.289296764289299	0.0320823300640141	0.0249014437087101	0.0798002775250881	0.103536562853598	0.00238912780495326	0.0045531785553603	0.00369048802974914	0.00921569989983539	0.00420105954760086	0.0298478895129354	0.0293178009065982	0.0568695474020856	0.0215224397173776	0.0206763253445008	0.0655290685311057	0.0658398722989052	0.0844186238680205	0.0396359116354095	0.0569367448804566	0.0371288566722647	0.101937070775457	0.0099030289093901	0.0369427834871334	0.0162520520441249	0.0855685895673343	0.0212291623794327	0.0109783117285296	0.0294492668030769	0.0232006623920615	0.0193030554825738	0.00268451240860945	0.0279260107450219	0.00486382574312227	0.0157273958563124	0.0167144150001096	0.0128045936586709	0.0284151492930422	0.0207090715292144	0.0676184387227741	0.0344040645681785	0.0062796059162612
POU2F1	0.221512641381584	0.26638336598293	0.108704510760572	0.0892566991069996	0.24778475711512	0.140710957076786	0.120321154848636	0.228717749696931	0.0176395650502347	0.0177401627103457	0.0630404063489061	0.081751162540772	0.00132795937990182	0.00355458744202575	0.000909802434185814	0.00297581892713428	0.00184012811991674	0.0297001408000874	0.0153168518164808	0.0373336625523671	0.0161266221609089	0.0163218824061178	0.0141297271273311	0.0282225118988471	0.0693912795171556	0.00962939124856121	0.0376281030810113	0.0253900162684885	0.102387250310444	0.0116238667722484	0.0331309640278301	0.00998929629798062	0.0671132693744558	0.0711001441139382	0.012197413409227	0.0083041568438702	0.00418958996497854	0.00546023887677738	0.000814091649186222	0.0188795461727453	0.00154388624434432	0.00649431545297152	0.00211202986498882	0.00709731371613764	0.00732032339118371	0.00412164378844149	0.0416821719911815	0.018855605431453	0.00260754989632028
POU3F2	0.189162448139944	0.285174299811814	0.12992982087285	0.0569410846547143	0.294370093803368	0.110949424862119	0.134347843916051	0.173122725134194	0.00922182098675606	0.00325072888717637	0.0249039399731634	0.0513342039388387	3.83129842718155e-05	0.000771140018182015	3.10862446895044e-15	0.00101625690872353	0.000116476249202968	0.0151681818129499	0.00899447133346887	0.00732727461078042	0.00442020158768508	0.00467859107891155	0.00658207861096527	0.0158794661957482	0.0182402158636584	0.00499176004719215	0.0252392701760498	0.00618746554173688	0.0337135456290322	0.00577429481486746	0.0138401342058129	0.00238606962458299	0.0211273884002185	0.0270073655141564	0.0177968773717218	0.00554172968943645	0.00186831283686506	0.00276560396659653	0.000159509030914107	0.00853829545513829	0.000495048149800947	0.00418824063415602	0.00167482557123799	0.00573729841689974	0.00576916002875649	0.00415595077968156	0.0223047969501027	0.00938493127523787	0.0012273992971259
POU3F3	0.195927850879732	0.160039426742467	0.0911092740817661	0.0947705147255289	0.139014006363355	0.154006876015929	0.0833687960020565	0.311163529236248	0.0222398558577861	0.0219773765870765	0.0594071987121937	0.0924690802089188	0.00165134877615314	0.00682590371384628	0.0017791256410411	0.00724043446090417	0.00337023854388363	0.292374220952425	0.0335961341387143	0.0862327763374073	0.0284769571874163	0.0345115142143473	0.0639102943024006	0.0420322524936874	0.104102056378469	0.0250512017022299	0.0520313611714565	0.0390283775627702	0.0913342444522788	0.00950259900822004	0.0365625393427242	0.00993123640626936	0.115530436372374	0.0203749810939533	0.0348019807605433	0.0185725687125924	0.0222250193904279	0.0200672695530635	0.00155125920380295	0.0303749583530588	0.00265714229734404	0.00960161880323229	0.00595513835310291	0.008273050375463	0.00586001550153081	0.0034398103537514	0.0296295926417272	0.0157200262237458	0.00258706075523718
